id	wav_path	ref	hyp_large_am	hyp_large_total	am_large	lm_large	cons_large	hyp_ccnn_am	hyp_ccnn_total	am_ccnn	lm_ccnn	cons_ccnn
0c679c8d6f	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/29c22/0c679c8d6f.wav	चूडामणि आदि श्रेष्ठतम	चूडामणि आदि श्रेष्ठतम	चूडामणि आदि श्रेष्ठतम	-0.30404600501060486	-2.8961942846124824	-3.164830724761652e-08	चूडामणि आदि श्रेष्ठतम	चूडामणि आदि श्रेष्ठतम	-0.2686415910720825	-2.8961942846124824	-3.164830724761652e-08
0c68f3ff8b	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/33783/0c68f3ff8b.wav	यसलाई अन्यथा लिएर	यसलाई अन्य थालिएर	यसलाई अन्य थालिएर	-0.317417711019516	-1.6010557810465496	-4.0938655527295646e-07	यसलाई अन्य थालिएर	यसलाई अन्य थालिएर	-0.30551159381866455	-1.6010557810465496	-4.0938655527295646e-07
0c6ba07389	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/7c42f/0c6ba07389.wav	न्यायलयका न्यायधीशका	न्यायालयका न्यायाधीशका	न्यायालयका न्यायाधीशका	-0.3050535023212433	-2.487026546312415	-6.826076059951447e-08	न्यायालयका न्यायाधीशका	न्यायालयका न्यायाधीशका	-0.3069521188735962	-2.487026546312415	-6.826076059951447e-08
0c6eb23943	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/f0c93/0c6eb23943.wav	चोराकोयलपुरको जनसङ्ख्या छ	चोराकोवेलपुरको जनसङ्	चोराकोवेलपुरको जनसङ्	-0.3337993025779724	-2.756363278343564	-0.0012846590862387703	चोराकोवालपुरको जनसङ्	चोराकोवालपुरको जनसङ्	-0.363088458776474	-2.6372422717866444	-0.0013619872430960338
0c6fc85a00	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/28f92/0c6fc85a00.wav	गैरसरकारी स्तरमा स्थापना	गैरसरकारी स्तरमा स्	गैरसरकारी स्तरमा स्	-0.33570945262908936	-2.575122261047363	-0.0012837821617722512	गैरसरकारी स्तरमा स्	गैरसरकारी स्तरमा स्	-0.2683228850364685	-2.575122261047363	-0.0012837821617722512
0c700eae26	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/b8154/0c700eae26.wav	जातकले आफ्ना परिवारजन	जातकले आफ्नो परिभ	जातकले आफ्नो परिभ	-0.3327227234840393	-1.9736501905653212	-1.1124685342009696e-05	जातकले आफ्ना परिव	जातकले आफ्ना परिव	-0.2713034749031067	-2.005993949042426	-1.0357660408367843e-07
0c725620fc	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e4596/0c725620fc.wav	उनले पाँच लाख	उनले पाँ	उनले पाँ	-0.2883690595626831	-2.0182026757134333	-2.1129642062717013	उनले पाँ	उनले पाँ	-0.26130226254463196	-2.0182026757134333	-2.1129642062717013
0c76a4987b	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/412d7/0c76a4987b.wav	उसले आमालाई बाबु	उसले आमालाई बाबु	उसले आमालाई बाबु	-0.3126039206981659	-2.0551030776079964	-2.0494204189911696e-08	उसले आमालाई बाबु	उसले आमालाई बाबु	-0.28357118368148804	-2.0551030776079964	-2.0494204189911696e-08
0c7f8695de	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/cc4bf/0c7f8695de.wav	सहर मैले	सहर मैले	सहर मैले	-0.33561649918556213	-2.0537681579589844	-8.015001008566793e-08	सहर मैले	सहर मैले	-0.2917386293411255	-2.0537681579589844	-8.015001008566793e-08
0c869b937c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8b655/0c869b937c.wav	नेतृत्व गर्ने महिन्द्रसिंहले	नेतृत्व गर्ने मह	नेतृत्व गर्ने मह	-0.3013404905796051	-2.05272943833295	-3.205006685354473e-06	नेतृत्व गर्ने मह	नेतृत्व गर्ने मह	-0.2651003897190094	-2.05272943833295	-3.205006685354473e-06
0c993bb366	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e2039/0c993bb366.wav	मुख्य खोलाहरू हुन्	मुख्य खो	मुख्य खो	-0.26988133788108826	-2.1920388539632163	-1.44372178409766e-06	मुख्य खो	मुख्य खो	-0.26373574137687683	-2.1920388539632163	-1.44372178409766e-06
0c9ede0956	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/b3c22/0c9ede0956.wav	जसको अस्तित्व नै थिएन	जसको अस्तित्व नै 	जसको अस्तित्व नै 	-0.2983613908290863	-1.9467574225531683	-1.5228808883370624e-05	जसको अस्तित्व नै 	जसको अस्तित्व नै 	-0.2571731507778168	-1.9467574225531683	-1.5228808883370624e-05
0ca2b3dd6d	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/7fda9/0ca2b3dd6d.wav	शकुन्तलाको कथा	शकुन्तलाको कथा	शकुन्तलाको कथा	-0.31274035573005676	-2.627796427408854	-2.9481746726863397e-07	शकुन्तलाको कथा	शकुन्तलाको कथा	-0.289762943983078	-2.627796427408854	-2.9481746726863397e-07
0cafe0d446	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8570d/0cafe0d446.wav	समुदायमा मामाको छोरीसित	समुदायमा मामाको छोरीसित	समुदायमा मामाको छोरीसित	-0.30720147490501404	-2.2484466234842935	-3.571989282136201e-08	समुदायमा मामाको छोरीसित	समुदायमा मामाको छोरीसित	-0.27740734815597534	-2.2484466234842935	-3.571989282136201e-08
0cb4f34d70	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/88dc8/0cb4f34d70.wav	मोतिबहादुर र माताको	मोतिबहादुर र माताको	मोतिबहादुर र माताको	-0.30670541524887085	-2.1948272705078127	-3.211312105122488e-07	मोतीबहादुर र माताको	मोतिबहादुर र माताको	-0.339749813079834	-2.1948272705078127	-3.211312105122488e-07
0cb93778be	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/cce0f/0cb93778be.wav	र हिंसामा परिणत हुनु	र हिंसामा परिणत हुनु	र हिंसामा परिणत हुनु	-0.29617446660995483	-2.244946071079799	-0.816455568586077	र हिंसामा परिणत हुनु	र हिंसामा परिणत हुनु	-0.2797498106956482	-2.244946071079799	-0.816455568586077
0cc237ad03	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/0d4f0/0cc237ad03.wav	स्तनधारी जीव हो	स्तनधारी जीव	स्तनधारी जीव	-0.33138522505760193	-2.6519575852614183	-8.21127584388775e-08	स्तनधारी जीव हो	स्तनधारी जीव हो	-0.35921433568000793	-2.317612648010254	-7.559739856333181e-08
0cc2d3262d	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/5d09c/0cc2d3262d.wav	सर्वज्ञ हुँदैन	सर्वज्ञ हुँदैन	सर्वज्ञ हुँदैन	-0.29735881090164185	-1.9696542104085286	-1.6577433268229167	सर्वज्ञ हुँदैन	सर्वज्ञ हुँदैन	-0.2779446840286255	-1.9696542104085286	-1.6577433268229167
0cc42ccacf	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/bad17/0cc42ccacf.wav	परराष्ट्र मामिला अध्ययन	परराष्ट्रमा मिला अध्ययन	परराष्ट्रमा मिला अध्ययन	-0.2977646291255951	-1.6013161341349285	-3.1473234685108764e-08	परराष्ट्रमा मिला अध्ययन	परराष्ट्रमा मिला अध्ययन	-0.28441092371940613	-1.6013161341349285	-3.1473234685108764e-08
0cc4b4dca2	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/393a5/0cc4b4dca2.wav	आँपटार गाविसको सुकेपोखरी	आँपटार गाविसको सुकेपोखरी	आँपटार गाविसको सुकेपोखरी	-0.33538818359375	-2.359616546630859	-0.5304118728637696	आँपटार गाविसको सुकेपोखरी	आँपटार गाविसको सुकेपोखरी	-0.31127089262008667	-2.359616546630859	-0.5304118728637696
0cc50b37ce	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/62f45/0cc50b37ce.wav	यसको आकार अफ्रिकामा	यसको आकार अफ्रिकामा	यसको आकार अफ्रिकामा	-0.30724474787712097	-1.4380589485168458	-3.1313136332755677e-07	यसको आकार अफ्रिकामा	यसको आकार अफ्रिकामा	-0.2905280888080597	-1.4380589485168458	-3.1313136332755677e-07
0cdcf2c620	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/4dccf/0cdcf2c620.wav	कथावस्तु थिइन्	कथावस्तु थिइन्	कथावस्तु थिइन्	-0.35090136528015137	-2.259718322753906	-1.5617388271493837e-08	कथावस्तु थिइन्	कथावस्तु थिइन्	-0.32001787424087524	-2.259718322753906	-1.5617388271493837e-08
0ce0cd20b1	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/efcb9/0ce0cd20b1.wav	निकाल्न सकिन्छ	निकाल्न सकिन्छ	निकाल्न सकिन्छ	-0.31831544637680054	-1.550665791829427	-6.405841001348259e-08	निकाल्न सकिन्छ	निकाल्न सकिन्छ	-0.2940236032009125	-1.550665791829427	-6.405841001348259e-08
0ce1b8a82f	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/d31e9/0ce1b8a82f.wav	आफ्नो मन वचन	आफ्नो मन व	आफ्नो मन व	-0.29171663522720337	-2.3839119997891514	-0.00011898508422415365	आफ्नो मन व	आफ्नो मन व	-0.28726840019226074	-2.3839119997891514	-0.00011898508422415365
0ce98b8d84	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/43655/0ce98b8d84.wav	यहाँ देख्न सकिन्छ	यहाँ देख्न सकिन्छ	यहाँ देख्न सकिन्छ	-0.30774810910224915	-1.3094319237603083	-1.6170467800564237	यहाँ देख्न सकिन्छ	यहाँ देख्न सकिन्छ	-0.29219958186149597	-1.3094319237603083	-1.6170467800564237
0cf4daf79d	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/0e059/0cf4daf79d.wav	धर्म मान्दैनन्	धर्म मान्दै	धर्म मान्दै	-0.2805836498737335	-1.9544216791788738	-1.2240702081574758e-08	धर्म मान्दै	धर्म मान्दै	-0.26918143033981323	-1.9544216791788738	-1.2240702081574758e-08
0cf7516766	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/bda65/0cf7516766.wav	केन्द्रित छ	केन्द्रित छ	केन्द्रित छ	-0.31297624111175537	-1.4869195620218914	-2.0826874447266164e-08	केन्द्रित छ	केन्द्रित छ	-0.2933098077774048	-1.4869195620218914	-2.0826874447266164e-08
0cfdaa6edf	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/fc4f4/0cfdaa6edf.wav	डाक्टर कलामलाई भारतको	डाक्टर कलामलाई भारतको	डाक्टर कलामलाई भारतको	-0.3055713474750519	-1.8509760769930752	-1.590399899049027e-07	डाक्टर कलामलाई भारतको	डाक्टर कलामलाई भारतको	-0.26941603422164917	-1.8509760769930752	-1.590399899049027e-07
0cfe701d5e	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/88901/0cfe701d5e.wav	र उसो गरेँ भनेर	र उसो गरेँ भनेर	र उसो गरेँ भनेर	-0.34102168679237366	-2.5541648864746094	-0.8140001893043518	र उसो गरे भनेर	र उसो गरे भनेर	-0.3426592946052551	-2.3323343912760417	-8.291989009497532e-08
0cffd9b05a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/4b59a/0cffd9b05a.wav	त्यहाँ प्रतिमा स्थापना गरे	त्यहाँ प्रतिमा स्	त्यहाँ प्रतिमा स्	-0.2967478334903717	-1.6690220303005643	-1.7307761510213215	त्यहाँ प्रतिमा स्	त्यहाँ प्रतिमा स्	-0.26396211981773376	-1.6690220303005643	-1.7307761510213215
0d06782f36	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/55c0f/0d06782f36.wav	गिनिज बुकमा दर्ता	गिनिज बुकमा दर्ता	गिनिज बुकमा दर्ता	-0.3190782368183136	-2.685944027370877	-1.0387040876796365e-07	गिनिज बुकमा दर्ता	गिनिज बुकमा दर्ता	-0.2984215319156647	-2.685944027370877	-1.0387040876796365e-07
0d0d07259a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/839e7/0d0d07259a.wav	प्रियका नजिक सन्देश	क्रियाका नजिक सन्देश	क्रियाका नजिक सन्देश	-0.3116949200630188	-1.770340329124814	-4.2880157837186875e-08	प्रियका नजिक सन्देश	प्रियका नजिक सन्देश	-0.2936776876449585	-2.0322891235351563	-3.724083217093721e-06
0d0dbbff1d	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8570d/0d0dbbff1d.wav	तकसेरा गाविसको थोरै	तकसेरा गाविसको थोरै	तकसेरा गाविसको थोरै	-0.30505192279815674	-2.3279067993164064	-1.5992343378457007e-07	तकसेरा गाविसको थोरै	तकसेरा गाविसको थोरै	-0.2991076409816742	-2.3279067993164064	-1.5992343378457007e-07
0d0efd2cc3	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/21ba4/0d0efd2cc3.wav	आफूले भोगेको पीडा	आफूले भोगेको पीडा	आफूले भोगेको पीडा	-0.31002286076545715	-2.1721634334988065	-3.038339792106449e-08	आफूले भोगेको पीडा	आफूले भोगेको पीडा	-0.27599743008613586	-2.1721634334988065	-3.038339792106449e-08
0d123f8f02	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8fbe4/0d123f8f02.wav	शहीदहरूको स्मारक इंडियागेट	सहितहरूको स्मारक इन्डियागेट	सहितहरूको स्मारक इन्डियागेट	-0.3171687722206116	-2.258035251072475	-1.0030249443713859e-07	सहिदहरूको स्मारक इन्डियागेट	सहिदहरूको स्मारक इन्डियागेट	-0.3040350675582886	-2.3898677825927734	-1.0111630542399195e-07
0d131323ca	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/c536c/0d131323ca.wav	भन्दा बढी मान्छेहरू	भन्दा बढी मान्	भन्दा बढी मान्	-0.2879044711589813	-1.898309326171875	-9.954292181646452e-08	भन्दा बढी मान्	भन्दा बढी मान्	-0.27493733167648315	-1.898309326171875	-9.954292181646452e-08
0d13e4ca94	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/970ca/0d13e4ca94.wav	जसले पूर्ण राजतन्त्र	जसले पूर्ण राजतन्त्र	जसले पूर्ण राजतन्त्र	-0.30199408531188965	-1.4770464215959822	-1.80881638048699e-07	जसले पूर्ण राजतन्त्र	जसले पूर्ण राजतन्त्र	-0.2703321874141693	-1.4770464215959822	-1.80881638048699e-07
0d14f2eda8	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/bee0c/0d14f2eda8.wav	वल्डकपमा स्पेन र	वल्कपमा स्पेन र	वल्कपमा स्पेन र	-0.4325007200241089	-2.7893753051757812	-1.691812379078783e-08	वल्कपमा स्पेन र	वल्कपमा स्पेन र	-0.34467020630836487	-2.7893753051757812	-1.691812379078783e-08
0d1df06b54	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/319a8/0d1df06b54.wav	दिइयोस् उनैमा विकल्पित	दिइयोस् उनैमा विकल्पित	दिइयोस् उनैमा विकल्पित	-0.327650785446167	-2.478358724842901	-7.44329821353186e-08	दिइयोस् उनैमा विकल्पित	दिइयोस् उनैमा विकल्पित	-0.3212011158466339	-2.478358724842901	-7.44329821353186e-08
0d229ee619	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/f8188/0d229ee619.wav	सदरमुकामबाट आधा कोस	सदरमुकामबाट आधा कोस	सदरमुकामबाट आधा कोस	-0.3003161549568176	-2.467482566833496	-4.34005301030993e-08	सदरमुकामबाट आधा कोष	सदरमुकामबाट आधा कोष	-0.29825150966644287	-2.447313690185547	-3.167771183143486e-08
0d23be1ca8	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/70e10/0d23be1ca8.wav	यस अवसरमा	यस अवसरमा	यस अवसरमा	-0.32571396231651306	-2.1082437515258787	-5.61467686566175e-07	यस अवसरमा	यस अवसरमा	-0.2856962978839874	-2.1082437515258787	-5.61467686566175e-07
0d25bf2d1a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/79c24/0d25bf2d1a.wav	बङ्गाल दार्जिलिङ आसामसम्म	बङ्गाल दार्जिलिङ आसामसम्म	बङ्गाल दार्जिलिङ आसामसम्म	-0.287817120552063	-2.427058293269231	-1.4195429685059935e-06	बङ्गाल दार्जिलिङ आसामसम्म	बङ्गाल दार्जिलिङ आसामसम्म	-0.2699185907840729	-2.427058293269231	-1.4195429685059935e-06
0d27babb2a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/4cefa/0d27babb2a.wav	प्रचलित रहेको छ	प्रचलित रहेक	प्रचलित रहेक	-0.2920660674571991	-1.9529688908503606	-2.762138032826792e-08	प्रचलित रहेक	प्रचलित रहेक	-0.24925385415554047	-1.9529688908503606	-2.762138032826792e-08
0d315a0981	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/aec56/0d315a0981.wav	नजाऊ नखेल	नजाउ न खेल	नजाउ न खेल	-0.5118063688278198	-3.1600751009854404	-1.6962992297273807e-06	नजाऊ नखेला	नजाऊ नखेला	-0.41408514976501465	-3.678953690962358	-1.7739659018512943e-07
0d39f63905	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/555eb/0d39f63905.wav	रहेको दुम्जा सिन्धुली	रहेको दुम्जा सिन्धुली	रहेको दुम्जा सिन्धुली	-0.3026121258735657	-1.8888530731201172	-1.6647669037245744e-07	रहेको दुम्जा सिन्धुली	रहेको दुम्जा सिन्धुली	-0.27581557631492615	-1.8888530731201172	-1.6647669037245744e-07
0d3c40eb3a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/73b5e/0d3c40eb3a.wav	मन्त्रालयहरू मध्येको एक	मन्त्रालयहरू मध्येको एक	मन्त्रालयहरू मध्येको एक	-0.3234530985355377	-1.5573984781901042	-1.968208683441238e-07	मन्त्रालयहरू मध्येको एक	मन्त्रालयहरू मध्येको एक	-0.2802034616470337	-1.5573984781901042	-1.968208683441238e-07
0d3eca6f6c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/a1143/0d3eca6f6c.wav	ढोग दर्शन गर्न	ढोग दर्शन गर्न	ढोग दर्शन गर्न	-0.3161744177341461	-1.96741574605306	-2.0414205437191413e-08	ढोग दर्शन गर्न	ढोग दर्शन गर्न	-0.3395766317844391	-1.96741574605306	-2.0414205437191413e-08
0d4398e46d	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/4dccf/0d4398e46d.wav	यो गाविसका सबै	यो गाविसका सबै	यो गाविसका सबै	-0.3252808451652527	-1.5898265838623047	-3.85462347670303e-07	यो गाविसका सबै	यो गाविसका सबै	-0.30167344212532043	-1.5898265838623047	-3.85462347670303e-07
0d4e281c72	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/14abf/0d4e281c72.wav	भारदाहरूलाई कुनै सुइँकोसम्म	भारदारहरूलाई कुनै सुइँकोसम्म	भारदारहरूलाई कुनै सुइँकोसम्म	-0.33129021525382996	-2.0845360591493804	-0.4222180596713362	भारदारहरूलाई कुनै सुइँकोसम्म	भारदारहरूलाई कुनै सुइँकोसम्म	-0.29355567693710327	-2.0845360591493804	-0.4222180596713362
0d5b251c29	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/2771e/0d5b251c29.wav	इतिहास लेख्दैनन्	इतिहास लेख्दैनन्	इतिहास लेख्दैनन्	-0.29509061574935913	-1.7517945906695198	-1.5373254481186023e-07	इतिहास लेख्दैनन्	इतिहास लेख्दैनन्	-0.28302621841430664	-1.7517945906695198	-1.5373254481186023e-07
0d5bbc4fd7	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/41b2c/0d5bbc4fd7.wav	पर्नुअघि म बस्ने	पर्नुअघि न म बस्ने	पर्नुअघि नम बस्ने	-0.48144829273223877	-2.398059844970703	-8.967214171207161e-08	पर्नुअघि म बस्ने	पर्नुअघि म बस्ने	-0.335439532995224	-2.3066807915182674	-9.054949313234402e-08
0d6338434c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/1ad64/0d6338434c.wav	त्यस ठाउँलाई जिमाली	त्यस ठाउँलाई जिम्	त्यस ठाउँलाई जिम्	-0.29321157932281494	-1.7672787772284613	-1.191096093919542	त्यस ठाउँलाई जिमा	त्यस ठाउँलाई जिमा	-0.2621302604675293	-1.754204856024848	-1.191096093919542
0d66243207	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/88dc8/0d66243207.wav	शासकहरूले सत्ता छाडी	शासकहरूले सत्ता छाडे	शासकहरूले सत्ता छाडे	-0.3498174846172333	-1.9954405285063244	-2.0762040332469736e-07	शासकहरूले सत्ता छाडी	शासकहरूले सत्ता छाडी	-0.30196407437324524	-1.9907010396321614	-2.0761906073728043e-07
0d692a349a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/68081/0d692a349a.wav	स्थिति अर्कै थियो	स्थिति अर्कै थियो	स्थिति अर्कै थियो	-0.3671776354312897	-1.5206704669528537	-5.8860880219274094e-08	स्थिति अर्कै थियो	स्थिति अर्कै थियो	-0.3118538558483124	-1.5206704669528537	-5.8860880219274094e-08
0d69e50644	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/a2ab6/0d69e50644.wav	डाँडाखर्क नेपालको	डाँडाखर्क नेपालको	डाँडाखर्क नेपालको	-0.29188865423202515	-1.9567919837103949	-1.2205806308322482	डाँडाखर्क नेपालको	डाँडाखर्क नेपालको	-0.2789578139781952	-1.9567919837103949	-1.2205806308322482
0d6b4edb2c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/7de40/0d6b4edb2c.wav	अरु पनि धेरै थर	अरू पनि धेर	अरू पनि धेर	-0.30254802107810974	-2.063715616861979	-1.1715668316962062e-07	अरू पनि धेर	अरू पनि धेर	-0.3300492465496063	-2.063715616861979	-1.1715668316962062e-07
0d6b704fc2	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/31a35/0d6b704fc2.wav	त्यहाँ क्लिक गरेर	त्यहाँ क्लिक गरेर	त्यहाँ क्लिक गरेर	-0.3107309937477112	-1.69240230984158	-1.7295988930596247	त्यहाँ क्लिक गरेर	त्यहाँ क्लिक गरेर	-0.30110448598861694	-1.69240230984158	-1.7295988930596247
0d77f20229	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/c55fb/0d77f20229.wav	जल्दापारा वन्यजीव अभयारण्य	जल्दापारा वन्यजीव अभयारिम्या	जल्दापारा वन्यजीव अभयारिम्या	-0.3437016010284424	-2.8275317488045526	-5.343320888892651e-07	जल्दा पारा वन्यजीव अभयारण्य	जल्दा पारा वन्यजीव अभयारण्य	-0.3385493755340576	-2.7753077915736606	-5.142827766186591e-07
0d79e0fd70	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/57449/0d79e0fd70.wav	साथी बन्न आग्रह	साथी बन्न आग्रह	साथी बन्न आग्रह	-0.3096598982810974	-2.0697333812713623	-2.058439122265554e-06	साथी बन्न आग्रह	साथी बन्न आग्रह	-0.2965165972709656	-2.0697333812713623	-2.058439122265554e-06
0d81c5e84c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/51385/0d81c5e84c.wav	प्रवेश नगर्दा अगाडि	प्रवेश नगर्दा अगाडि	प्रवेश नगर्दा अगाडि	-0.30502042174339294	-1.8332813262939454	-1.312521078489226e-08	प्रवेश नगर्दा अगाडि	प्रवेश नगर्दा अगाडि	-0.2942335307598114	-1.8332813262939454	-1.312521078489226e-08
0d8a768871	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/84446/0d8a768871.wav	यो उनलाई भनेको थियो	यो उनलाई भनेको थियो	यो उनलाई भनेको थियो	-0.3066149652004242	-1.1831790924072265	-2.914882315963041e-07	यो उनलाई भनेको थियो	यो उनलाई भनेको थियो	-0.2863278090953827	-1.1831790924072265	-2.914882315963041e-07
0d8bfa834d	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/c652e/0d8bfa834d.wav	दाजुलाई नमार्नु	दाजुलाई नमार्न	दाजुलाई नमार्न	-0.29210594296455383	-2.373198954264323	-1.5444141657402118e-07	दाजुलाई नमार्न	दाजुलाई नमार्न	-0.2625124156475067	-2.373198954264323	-1.5444141657402118e-07
0d8f68c4bf	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/7070f/0d8f68c4bf.wav	भाषामा निरुक्तको भूमिकाको	भाषामा निरुक्तको भूमिकाको	भाषामा निरुक्तको भूमिकाको	-0.302844762802124	-1.5876467778132513	-1.506988995130926e-07	भाषामा निरुक्तको भूमिकाको	भाषामा निरुक्तको भूमिकाको	-0.28165504336357117	-1.5876467778132513	-1.506988995130926e-07
0d8f705acf	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/f65eb/0d8f705acf.wav	भएर अर्जेन्टिनी कमिक	भएर अर्जेन्टिनी कमिक	भएर अर्जेन्टिनी कमिक	-0.31268829107284546	-2.385208493187314	-5.285428848028892e-06	भएर अर्जेन्टिनी कमिक	भएर अर्जेन्टिनी कमिक	-0.2859260141849518	-2.385208493187314	-5.285428848028892e-06
0d909c6b23	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/b3c22/0d909c6b23.wav	यस भाषाको सम्बन्ध	यस भाषाको सम्बन	यस भाषाको सम्बन	-0.29288536310195923	-1.673861026763916	-3.5947027754446026e-07	यस भाषाको सम्बन	यस भाषाको सम्बन	-0.2575758397579193	-1.673861026763916	-3.5947027754446026e-07
0d91044975	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/46a1c/0d91044975.wav	पहिलो छोरा जन्माइन्	पहिलो छोरा	पहिलो छोरा	-0.2878933846950531	-1.7706525976007634	-5.606227659882279e-08	पहिलो छोरा	पहिलो छोरा	-0.2778109014034271	-1.7706525976007634	-5.606227659882279e-08
0d95dcd7e8	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/43655/0d95dcd7e8.wav	मन पर्दैन	मन पर्दैन	मन पर्दैन	-0.32841208577156067	-2.208760070800781	-2.0075594875379466e-06	मन पर्दैन	मन पर्दैन	-0.3178923428058624	-2.208760070800781	-2.0075594875379466e-06
0d96f53105	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/3867c/0d96f53105.wav	भाषालाई पछिल्लो वैदिक	भाषाले पछिल्लो व	भाषाले पछिल्लो व	-0.29066091775894165	-2.10669438979205	-0.00010556271573638215	भाषाले पछिल्लो व	भाषाले पछिल्लो व	-0.2529579699039459	-2.10669438979205	-0.00010556271573638215
